bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nested_anchor_windows,nested_subset_seed,nll_weight,num_training_windows,num_validation_windows,num_windows,parameters,patch_lens,primal_dual,reference_epochs,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,seq_len,structural_only,train_budget,train_budget_label,trainable_parameters,training_ms_optimizer_step,validation_window_seed,variant,weight_decay,wide_batch_size
on,16,4,extension,0.5582059170383444,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h336.pt,2581809286c78288,preserved,2,False,Weather,16,236.27265716483817,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,44.13845189905626,16,0.0007,0.298477145900185,2048,1024,LatentFlow,0.27239158174250644,2048,9042,0.02,2048,1024,10205.0,1628294,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Weather/h336.json,788d827d94f06ccca7b4c46dc1a924c059fca8f96e37e73e74330cfc0907c4a0,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Weather/h336.json,0.5219114692574848,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,156.429654308522,5042,train_2048,0.0001,4
on,16,2,extension,0.6948124855283707,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h720.pt,3a89ee746c3ae98e,preserved,2,False,Weather,16,248.9752226760611,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,48.80211481693645,16,0.0007,0.3498508608637434,2048,1024,LatentFlow,0.3510131664357517,2048,9042,0.02,2048,1024,9821.0,2020430,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Weather/h720.json,f4aec9ada11c71b716f5221e3452aa05d22ae4eaff57fa9983c6e20025fefacf,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Weather/h720.json,0.5924636414462509,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,164.84344309701555,5042,train_2048,0.0001,4
on,16,10,extension,0.13439970472024856,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h96.pt,4de381e53ca3d59c,preserved,2,False,Electricity,16,690.9216450001113,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,37.853716120715866,16,0.0007,0.2504470158050064,2048,1024,LatentFlow,0.155398536110307,2048,9042,0.02,2048,1024,5167.0,1387123,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Electricity/h96.json,fd79e13c4f6a9d10e3cc69430611b368a6130d7746f78c052bca54c1449f7ca7,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Electricity/h96.json,0.394206210136658,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,483.6618200624798,5042,train_2048,0.0001,4
on,16,10,extension,0.14455623493016323,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h192.pt,67ff819594a16398,preserved,2,False,Electricity,16,743.3284721560776,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,41.50994977726944,16,0.0007,0.26127450628241405,2048,1024,LatentFlow,0.1681670312892115,2048,9042,0.02,2048,1024,5071.0,1482127,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Electricity/h192.json,63840c4ad49d29d8ec894eb4aa7ec5fa51dbe23959ef4fd47474a5e1742d89e4,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Electricity/h192.json,0.4100817373270986,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,520.2579463089933,5042,train_2048,0.0001,4
on,16,10,extension,0.16378484368589544,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h336.pt,98f608684ff7dc74,preserved,2,False,Electricity,16,722.8900153020077,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,39.787282231531194,16,0.0007,0.28152332612222486,2048,1024,LatentFlow,0.18843780383783904,2048,9042,0.02,2048,1024,4927.0,1626077,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Electricity/h336.json,8a14ff847ccfdf559e40e78c6a0003746e3595224e81e7a449089f80f6ee39b6,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Electricity/h336.json,0.4340942338223799,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,508.3880741015605,5042,train_2048,0.0001,4
on,16,8,extension,0.19849747442877305,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h720.pt,2802c5f42db2feea,preserved,2,False,Electricity,16,754.8275435441174,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,41.831898270996135,16,0.0007,0.30604294139258575,2048,1024,LatentFlow,0.21710751921437585,2048,9042,0.02,2048,1024,4543.0,2018213,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Electricity/h720.json,8279c496e5997c07cb8ca7b5318ffa926cfb15b517174051b23c0f3a2eade6ec,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Electricity/h720.json,0.4659479790860519,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,534.4800273825967,5042,train_2048,0.0001,4
on,16,10,extension,0.3879883384298928,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h96.pt,71a93951181d581d,preserved,2,False,Traffic,16,1345.1616961238906,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,86.7191598976923,16,0.0007,0.2921953691982355,2048,1024,LatentFlow,0.4312567918068039,2048,9042,0.02,2048,1024,3415.0,1388746,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Traffic/h96.json,62f4d0dedff24412bb9cdff99eb80b03ded6417c575884509467c55453959e9c,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Traffic/h96.json,0.6567014480011475,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,973.2384484766953,5042,train_2048,0.0001,4
on,16,10,extension,0.38689874459493095,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h192.pt,9c53d51bbde97434,preserved,2,False,Traffic,16,1384.133637922001,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,88.22580849794572,16,0.0007,0.29962644481342643,2048,1024,LatentFlow,0.4515534500757732,2048,9042,0.02,2048,1024,3319.0,1483750,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Traffic/h192.json,8e9dcc9dad5d6d403504e0122dea64a1e4e131d5e74f7c6c34e818be9bf043ff,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Traffic/h192.json,0.6719772690171694,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,1003.569436077305,5042,train_2048,0.0001,4
on,16,9,extension,0.397188441633006,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h336.pt,5ab01e8bb1f00517,preserved,2,False,Traffic,16,1420.2683590790257,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,91.07741731838699,16,0.0007,0.2989559360134544,2048,1024,LatentFlow,0.45954158156682345,2048,9042,0.02,2048,1024,3175.0,1627700,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Traffic/h336.json,1763ffb99383aadad3dc9a646e296823e33118380615ee92f519664405706ba8,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Traffic/h336.json,0.6778949635207681,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,1031.8058360991927,5042,train_2048,0.0001,4
on,16,10,extension,0.4442139204890189,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h720.pt,6866fe68a6341202,preserved,2,False,Traffic,16,1544.2697356841527,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,98.60564718737491,16,0.0007,0.31804934173138644,2048,1024,LatentFlow,0.49145426921709967,2048,9042,0.02,2048,1024,2791.0,2019836,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Traffic/h720.json,f64935f07b5345d58a10dd144eb7bf40727892342a911d59756024b33aeb59a2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Traffic/h720.json,0.7010379941323435,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,1130.2623231178586,5042,train_2048,0.0001,4
on,16,0,reference,1.581914872971792,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh1/h720.pt,bf04a67e20749422,preserved,2,False,ETTh1,16,596.5767904128879,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.976933952365348,,0.0007,0.5621797833563488,2147483647,1024,LatentFlow,0.6904619681725109,2048,9042,0.02,7825,1024,2161.0,2055222,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh1/h720.json,e33a1f6a88a4ed49c0b0f9da10ab5df0958bf778feeaeb28eeacec7643370ab6,,0.8309404119264575,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,all,all,0,90.15341188074375,5042,train_all,0.0001,4
on,16,1,extension,0.625885277891916,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh2/h720.pt,b52de515317f8b3a,preserved,2,False,ETTh2,16,598.3029132643715,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.422755604415243,,0.0007,0.43557585429205903,2147483647,1024,LatentFlow,0.41403185841752504,2048,9042,0.02,7825,1024,2161.0,2024974,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh2/h720.json,827884d707dc4a6f52680d2ffea427193721017baaaf736347c3dece8ffcb81d,,0.6434530739824972,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,all,all,0,89.84775852507018,5042,train_all,0.0001,4
on,16,0,reference,1.305905908548913,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh1/h336.pt,68339733be1dea08,preserved,2,False,ETTh1,16,612.2420696783811,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,8.393495249314398,,0.0007,0.4771771283386344,2147483647,1024,LatentFlow,0.5193859492451665,2048,9042,0.02,8209,1024,2545.0,1676686,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh1/h336.json,2c1bb62cc75698e1e8108ce9d76dceeb6a319eefda257ffd6b80e4e8d8eea85d,,0.7206843617320737,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,all,all,0,87.49445172874728,5042,train_all,0.0001,4
on,16,1,extension,0.36647884770720995,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh2/h336.pt,913c892daf939916,preserved,2,False,ETTh2,16,653.6042646910064,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,8.592808625036024,,0.0007,0.4314052428175481,2147483647,1024,LatentFlow,0.43000868406046344,2048,9042,0.02,8209,1024,2545.0,1646438,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh2/h336.json,b727aedf7495c33189d2a5b93adb396fdeca2a41f079b2eedca539afff534518,,0.6557504739307959,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,all,all,0,94.44254997425536,5042,train_all,0.0001,4
on,16,0,reference,1.0223084134714944,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh1/h192.pt,53e53f75271e0a8d,preserved,2,False,ETTh1,16,654.9793995018117,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,8.16901695975911,,0.0007,0.4371759780510622,2147483647,1024,LatentFlow,0.445102874248395,2048,9042,0.02,8353,1024,2689.0,1535526,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh1/h192.json,d94639b4c31cd32fdc6db56136a13acafa532a7237796e5e80223bd6ec11f673,,0.6671603062595938,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,all,all,0,92.649427237502,5042,train_all,0.0001,4
on,16,0,reference,0.2735408400850637,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh2/h192.pt,d656b49f4dd4dc49,preserved,2,False,ETTh2,16,648.5700724525377,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,8.295928719202559,,0.0007,0.3934719406607832,2147483647,1024,LatentFlow,0.37660940567133067,2048,9042,0.02,8353,1024,2689.0,1505278,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh2/h192.json,48f431896f02839bdb721787ca74895da85de7790ed3f94778c81de3fd073a0a,,0.6136851030221694,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,all,all,0,91.8805322615184,5042,train_all,0.0001,4
on,16,0,reference,0.7722796162679082,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh1/h96.pt,c8d198d125a7d86c,preserved,2,False,ETTh1,16,680.111214581877,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,8.632981536016299,,0.0007,0.4037983370426527,2147483647,1024,LatentFlow,0.39485066994302365,2048,9042,0.02,8449,1024,2785.0,1441682,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh1/h96.json,c902785833b473ec6852f48b35903dbb506dc330f8d0533ca0eb79d038d609d2,,0.6283714426539637,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,all,all,0,95.30660907626996,5042,train_all,0.0001,4
on,16,0,reference,0.21973876593013605,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTh2/h96.pt,9fea528d2ce16ed1,preserved,2,False,ETTh2,16,643.6991829238832,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,7.796150336117414,,0.0007,0.3421724005561614,2147483647,1024,LatentFlow,0.28843193665278044,2048,9042,0.02,8449,1024,2785.0,1411434,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTh2/h96.json,4ff2303be4ce62b63c2c33f158530ccdbdde004d3674ebfab2ce783e5c609d7b,,0.537058597038331,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,all,all,0,89.72663983160415,5042,train_all,0.0001,4
on,16,10,extension,0.41662731785293583,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Traffic/h720.pt,38f202d6cbed6934,preserved,2,False,Traffic,16,8136.462867438793,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,12.715243241995916,,0.0007,0.2971443081454319,2147483647,1024,LatentFlow,0.4665407902727564,2048,9042,0.02,11465,1024,2791.0,2019836,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Traffic/h720.json,d68d254c1b75dab064a824a47e86df7be6214b0323466d8c828f0795c231cee1,,0.6830379127638204,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,965.2950719365203,5042,train_all,0.0001,4
on,16,10,extension,0.3749834238106527,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Traffic/h336.pt,a0019f555b4f0af4,preserved,2,False,Traffic,16,7664.931806934997,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,11.155552470661474,,0.0007,0.28071394673539574,2147483647,1024,LatentFlow,0.4388312393239491,2048,9042,0.02,11849,1024,3175.0,1627700,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Traffic/h336.json,8e9a207feaf245f9ba2a6e8bca30857a2cd2d6bd961ac9d6e7de626c9731aed1,,0.6624433857500195,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,883.8968608734498,5042,train_all,0.0001,4
on,16,5,extension,0.36550368445839704,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Traffic/h192.pt,f076a18cf3c268b3,preserved,2,False,Traffic,16,7427.1452353778295,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,10.60853323759736,,0.0007,0.2802176867645507,2147483647,1024,LatentFlow,0.4298216508009619,2048,9042,0.02,11993,1024,3319.0,1483750,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Traffic/h192.json,7b51745f353f02883ce73fcd0506ed7050c9d15a5f88ec73d28f81a5f769f205,,0.655607848336917,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,845.8728935146704,5042,train_all,0.0001,4
on,16,10,extension,0.3588146293983843,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Traffic/h96.pt,2decd3890bac91f6,preserved,2,False,Traffic,16,7313.6200806587,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,10.319802588171068,,0.0007,0.2705586990779228,2147483647,1024,LatentFlow,0.3996044650066713,2048,9042,0.02,12089,1024,3415.0,1388746,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Traffic/h96.json,c72f29b9617f7957e70b3a5eb4e0ca6f27756ec75aa913ab3c5e4404d3a4151d,,0.6321427568252849,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,827.5946569370312,5042,train_all,0.0001,4
on,16,0,reference,0.17407755453968676,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Electricity/h720.pt,176d621aa99af40e,preserved,2,False,Electricity,16,5764.078853712417,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.795202409490496,,0.0007,0.3057338858570877,2147483647,1024,LatentFlow,0.21261377298403758,2048,9042,0.02,17597,1024,4543.0,2018213,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Electricity/h720.json,e674dc15090792581371071ef8858ca3f64926b7d6de341443e726b10cea0c0c,,0.4611006104789253,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,454.03079659449446,5042,train_all,0.0001,4
on,16,6,extension,0.1514654071832195,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Electricity/h336.pt,e87b6731f177cc4b,preserved,2,False,Electricity,16,5680.177543538157,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.721490448159052,,0.0007,0.26786400598225074,2147483647,1024,LatentFlow,0.17281035931537475,2048,9042,0.02,17981,1024,4927.0,1626077,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Electricity/h336.json,083326ff91a350eb2bdf53ff2bb80621b76662e7664d94635e6bcd26f632066f,,0.41570465394962175,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,440.72553973808203,5042,train_all,0.0001,4
on,16,1,extension,0.13190731480485554,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Electricity/h192.pt,99e4b78caea8790e,preserved,2,False,Electricity,16,5549.092288627289,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,7.9517470471160765,,0.0007,0.25216913182948963,2147483647,1024,LatentFlow,0.15754877169472764,2048,9042,0.02,18125,1024,5071.0,1482127,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Electricity/h192.json,af6ae101ca2ed684e904d72a01f23fec21680dfda1f871d77c8e9f900b568ca6,,0.3969241384631673,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,427.94302026663115,5042,train_all,0.0001,4
on,16,2,extension,0.11717907002781781,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/Electricity/h96.pt,0fa6a353bd6755ed,preserved,2,False,Electricity,16,5508.628653623164,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,7.810439176626446,,0.0007,0.23846289649695027,2147483647,1024,LatentFlow,0.14293426193477238,2048,9042,0.02,18221,1024,5167.0,1387123,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/Electricity/h96.json,bdd04069175995486c2cbeb745931f1fbfe97d498ff89d16bd25168d0456b45e,,0.3780664781950026,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,all,all,0,423.023310063294,5042,train_all,0.0001,4
on,16,0,reference,0.9990002511039613,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_all/seed42/ETTm1/h720.pt,25a00757709ee3ab,preserved,2,False,ETTm1,16,2499.3800322152674,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.747572642206615,,0.0007,0.4650833342172027,2147483647,1024,LatentFlow,0.4986807821441881,2048,9042,0.02,33745,1024,10801.0,2026480,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_all/seed42/ETTm1/h720.json,28ac23f862bc7e728abdcb425f6c85c5d26c2d4df59620b8c797033517fb9fd0,,0.706173337180177,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,96,False,all,all,0,87.72091511963598,5042,train_all,0.0001,4
