audit_config_hash,audit_protocol,best_raw_extension_epoch,best_raw_extension_validation_mse,candidate,cross_process_exchange,dataset,elapsed_seconds,extension_epochs,extension_mae,extension_mse,extension_nll,extension_replay_from_seed,extension_retrained,horizon,primal_dual,reference_mae,reference_mse,reference_nll,seed,selected_mae,selected_mse,selected_nll,source_metric_matches_selected_checkpoint,source_metric_mse_difference,source_reported_mae,source_reported_mse,train_windows,validation_selected_stage,validation_windows,variant
e1968f4f3aad2f0a,latentflow-reference-extension-audit-all28-five-seed-v1,3,0.4767075197564231,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.2552510985103653,0.2135848813726089,-0.11056591976979431,False,False,192,False,0.25844894718644396,0.21760237948327663,0.3429234684094447,42,0.2552510985103653,0.2135848813726089,-0.11056591976979431,True,0.0,0.2552510985103653,0.2135848813726089,2048,extension,1024,final_no_exchange
cca77a8213adfb55,latentflow-reference-extension-audit-all28-five-seed-v1,4,0.5582059170383444,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.298477145900185,0.27239158174250644,0.0031520569946166055,False,False,336,False,0.3007526241041084,0.2751499827851865,0.4926415176499071,42,0.298477145900185,0.27239158174250644,0.0031520569946166055,True,0.0,0.298477145900185,0.27239158174250644,2048,extension,1024,final_no_exchange
8babf33015e4f93c,latentflow-reference-extension-audit-all28-five-seed-v1,2,0.6948124855283707,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.3498508608637434,0.3510131664357517,0.5237496207935627,False,False,720,False,0.3506985500528912,0.35200429896336977,0.6520951900192318,42,0.3498508608637434,0.3510131664357517,0.5237496207935627,True,0.0,0.3498508608637434,0.3510131664357517,2048,extension,1024,final_no_exchange
ecc55df6b5b206c2,latentflow-reference-extension-audit-all28-five-seed-v1,6,0.4330122209494076,latentflow_process_preserving_unfreeze2,False,Weather,nan,10,0.21410719997252933,0.1674764883830991,0.00590237179559746,False,False,96,False,0.2174296580154658,0.17154243425354204,0.16838455600730892,42,0.21410719997252933,0.1674764883830991,0.00590237179559746,True,0.0,0.21410719997252933,0.1674764883830991,2048,extension,1024,final_no_exchange
0116c1b2660d285c,latentflow-reference-extension-audit-all28-five-seed-v1,1,1.0238703198376156,latentflow_process_preserving_unfreeze2,False,ETTh1,nan,10,0.4383906808759351,0.44969086306815714,0.8500267170139651,False,False,192,False,0.43998985352676867,0.4525807035020206,0.8642498928182141,43,0.4383906808759351,0.44969086306815714,0.8500267170139651,nan,nan,nan,nan,2048,extension,1024,final_no_exchange
1ff2489ce3717a81,latentflow-reference-extension-audit-all28-five-seed-v1,2,1.336107687074311,latentflow_process_preserving_unfreeze2,False,ETTh1,126.76542855700245,10,0.47052126221006574,0.4975663786017423,0.8905184737357269,True,True,336,False,0.4605197977717322,0.4966021921924544,0.9195510823038098,43,0.4605197977717322,0.4966021921924544,0.9195510823038098,nan,nan,nan,nan,2048,reference,1024,final_no_exchange
2bb6791a3c212b90,latentflow-reference-extension-audit-all28-five-seed-v1,7,1.5961799152313716,latentflow_process_preserving_unfreeze2,False,ETTh1,133.57845591567457,10,0.5581594460816606,0.6388917813150095,0.9967094308410955,True,True,720,False,0.48321969007132837,0.5091477053166293,0.9909168685381747,43,0.48321969007132837,0.5091477053166293,0.9909168685381747,nan,nan,nan,nan,2048,reference,1024,final_no_exchange
c09778a3ecff1e11,latentflow-reference-extension-audit-all28-five-seed-v1,2,0.768863388470241,latentflow_process_preserving_unfreeze2,False,ETTh1,nan,10,0.41217745236069603,0.39988327339448265,0.771488033826304,False,False,96,False,0.41187950655100763,0.4011032879857046,0.7886815917770139,43,0.41217745236069603,0.39988327339448265,0.771488033826304,nan,nan,nan,nan,2048,extension,1024,final_no_exchange
28de6fd4ca9e439d,latentflow-reference-extension-audit-all28-five-seed-v1,5,0.29630577883550097,latentflow_process_preserving_unfreeze2,False,ETTh2,130.0330248568207,10,0.4281451862600489,0.42315670078887396,0.7376727318400209,True,True,192,False,0.39616170797824446,0.38277998701682386,0.7454674029802469,43,0.39616170797824446,0.38277998701682386,0.7454674029802469,nan,nan,nan,nan,2048,reference,1024,final_no_exchange
55fe763552ad7057,latentflow-reference-extension-audit-all28-five-seed-v1,1,0.3532309211841246,latentflow_process_preserving_unfreeze2,False,ETTh2,nan,10,0.43372265814575,0.42612604287785844,0.8410002679393895,False,False,336,False,0.4362194484386799,0.4312617346028424,0.8734840830557473,43,0.43372265814575,0.42612604287785844,0.8410002679393895,True,0.0,0.43372265814575,0.42612604287785844,2048,extension,1024,final_no_exchange
