source_table,dataset,horizon,mae,mse,seed,variant,mae_mean,mae_sd,mse_mean,mse_sd,seeds,batch_size,channels,dense_covariance_reference_mb,implementation_dense_channel_covariance,input_length,latency_ms,latency_sd_ms,parameters,peak_gpu_memory_mb,checkpoint,corruption,irregular_time_claim,missing_rate,model,num_windows,rmse,correlation,nrmse,predicted_process,setting,true_process,family,inducing_chamfer_error_samples,inducing_times,learned_length_samples,learned_period_samples,length_relative_error,name,oracle_inducing_times,period_relative_error,component_correlation,component_nrmse,identity_accuracy,inducing_chamfer_error,component_correlation_mean,component_correlation_sd,component_nrmse_mean,identity_accuracy_mean,inducing_chamfer_error_mean,mean,metric,sd_across_seeds,tasks,bootstrap_repetitions,dataset_seed_cluster_bootstrap_lower_95,dataset_seed_cluster_bootstrap_upper_95,latentflow_mean,losses,paired_task_wilcoxon_one_sided_p,paired_task_wilcoxon_statistic,relative_improvement_percent,ties,timepro_mean,wins,best_epoch,best_validation_mse,control_scope,inference_ms_batch,latentflow_gain_over_separator_control_percent,latentflow_mse,separator_gain_over_vpnet_percent,training_ms_optimizer_step,vpnet_mse,forecast_step,matern_approximate_variance,matern_leave_out_effect,ou_approximate_variance,ou_leave_out_effect,periodic_approximate_variance,periodic_leave_out_effect,prediction,predictive_variance,target
summary/timepro_five_seed_runs.csv,ETTm1,720,0.45429921627624203,0.48350438916129934,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm1,720,0.45882212620774127,0.4826467743064109,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm1,720,0.45204379655586124,0.480831657917339,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm1,720,0.4637163028833114,0.49450942450701996,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm1,720,0.45246564434140196,0.4815969537695376,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.2580017761321096,0.17361310991953224,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.268579313330468,0.1858021968636051,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.25903178996389903,0.17500009207821418,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.26385792027392263,0.1811039498846792,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.2590363641623421,0.1761702158561135,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.2662350143054208,0.1839325527361287,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.2605578148040819,0.1772413624591277,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.26516971440666526,0.181950657406213,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.2584597509697575,0.17346998582001066,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,96,0.2668811970784588,0.18498844070112605,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.2998266398193433,0.24021859779491156,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.31121740317175206,0.25223105070485335,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.30190450481182957,0.24148138810610306,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.31221493131825023,0.25279074953977615,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.30233384534809365,0.24194695701033272,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.3114244342734671,0.2520272573673077,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.3013738311833415,0.241445003199563,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.3103530226075311,0.2510435633970047,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.30041260414628135,0.2393030272939203,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,192,0.31178619749072267,0.2524562112351339,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.34600727935710557,0.3080357600960941,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.3519572388440343,0.31552059316420955,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.34588291606166616,0.30786420258596997,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.3529049665207155,0.31642616266427614,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.34424359451627157,0.30633467707777917,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.3527085157818425,0.316607896494386,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.3465300689572259,0.3098278057550611,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.35358106836996656,0.31718909311889226,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.34648394825235657,0.30777939181879294,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,336,0.35349176982877445,0.31702243359623195,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.4080426387217376,0.4151268912819473,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40756027753557567,0.4170459548888955,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40400258907469067,0.411601239391644,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40898080820482735,0.4196525841149401,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40942025808729854,0.4240582069528165,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40710561113352234,0.4165117396345766,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.4060159077251933,0.41532443879473396,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40851862837461805,0.41827351173319044,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.40494165511476077,0.41341775118483637,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,ETTm2,720,0.4078305139384559,0.4172627547843358,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.21390171667402463,0.16728448753957223,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.2212649731216953,0.17898738217924293,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.2135363554876087,0.16748385235432967,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.22159088381026598,0.17986155554318314,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.21244098584170623,0.16576364421081438,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.22121463023663432,0.17925308326263742,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.2133187449723805,0.16644158285842253,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.22011493676281615,0.1773832909877386,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.2104491648021511,0.16420154691678182,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,96,0.22173827044651717,0.17997344547746424,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2551927824683744,0.21354596359925804,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2650676060335634,0.2326213336062835,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2543178559677759,0.21328350694861964,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.26477165650393825,0.23228141198023702,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2578295327054666,0.21451243150107824,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2661880190954443,0.23410416287744998,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2582373794013568,0.21670704516821218,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.2654807488635162,0.23323748291043334,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.25552453894657057,0.21526644318518767,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,192,0.26522157997409956,0.23287167219648344,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.2985933936166014,0.27262603924511813,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.30177767659764787,0.28428064579385337,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.2996672418216085,0.27418203388984486,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.30257225097354085,0.28530035930392567,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.2991313967099949,0.27397567632948405,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.3028554935481154,0.28540834920506025,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.30039976187299394,0.2758081530352698,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.30269573581802117,0.2849322217277572,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.2993747248674269,0.2755132657771087,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,336,0.30224041028798726,0.28483619273202043,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3532897798650574,0.35555996850853744,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.35272248753893437,0.36088408244914494,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3480680971487005,0.35034044455641483,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3524602035243693,0.3607094251013024,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3492251244364064,0.35101765657013184,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3523141194456667,0.36056855381845954,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3494161614447048,0.3522480572984346,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3524612494980421,0.3605947601124699,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3494759547998711,0.35224466667015586,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Weather,720,0.3528543372528141,0.36114117694853787,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.2508596638764409,0.15570696800612818,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.24881143273413056,0.15639527165138026,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.25180967333746596,0.15713535401457257,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.24858665995026563,0.15640738746760688,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.2508139978174621,0.15581252207241159,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.24890118252988427,0.15666582196466924,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.25239620311076083,0.1579665403845659,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.24908326498513936,0.1563557956826901,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.2511194333509155,0.156195225551409,46,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,96,0.24760149622511338,0.15579265191202438,46,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.26124667811432056,0.16815630626409142,42,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.25917625441658504,0.16874314580679559,42,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.2635374277582527,0.17135636828394213,43,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.25973627191945187,0.1694357225806307,43,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.26344067830166146,0.17008842271942068,44,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.26023904569334927,0.16967698801067546,44,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.26411917792891787,0.17108092049020457,45,,,,,,,,,,,,,,,,,,,,LatentFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary/timepro_five_seed_runs.csv,Electricity,192,0.260259470661259,0.16971306606926068,45,,,,,,,,,,,,,,,,,,,,TimePro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
